set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,US_retailPrice
60085-1,4x4 with Powerboat,2015,City,Racing,Modern day,Normal,301.0,2,29.99
60086-1,LEGO City Starter Set,2015,City,General,Modern day,Normal,242.0,5,29.99
60088-1,Fire Starter Set,2015,City,Fire,Modern day,Normal,92.0,4,9.99
60090-1,Deep Sea Scuba Scooter,2015,City,Deep Sea Explorers,Modern day,Normal,42.0,1,6.99
60091-1,Deep Sea Starter Set,2015,City,Deep Sea Explorers,Modern day,Normal,90.0,3,9.99
60092-1,Deep Sea Submarine,2015,City,Deep Sea Explorers,Modern day,Normal,274.0,3,39.99
60093-1,Deep Sea Helicopter,2015,City,Deep Sea Explorers,Modern day,Normal,388.0,3,49.99
60095-1,Deep Sea Exploration Vessel,2015,City,Deep Sea Explorers,Modern day,Normal,717.0,7,119.99
60096-1,Deep Sea Operation Base,2015,City,Deep Sea Explorers,Modern day,Normal,907.0,5,99.99
60097-1,City Square,2015,City,Town,Modern day,Normal,1683.0,14,189.99
60098-1,Heavy-Haul Train,2015,City,Trains,Modern day,Normal,984.0,5,199.99
60099-1,City Advent Calendar,2015,City,Seasonal,Modern day,Normal,278.0,6,29.99
70220-1,Strainor's Saber Cycle,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,161.0,2,14.99
70221-1,Flinx's Ultimate Phoenix,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,172.0,2,19.99
70222-1,Tormak's Shadow Blazer,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,311.0,3,29.99
70223-1,Icebite's Claw Driller,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,629.0,4,49.99
70224-1,Tiger's Mobile Command,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,712.0,6,79.99
70225-1,Bladvic's Rumble Bear,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,415.0,3,39.99
70226-1,Mammoth's Frozen Stronghold,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,621.0,5,59.99
70227-1,King Crominus' Rescue,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,863.0,6,89.99
70228-1,Vultrix's Sky Scavenger,2015,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,480.0,3,39.99
70229-1, Lion Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,78.0,3,9.99
70230-1,Ice Bear Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,75.0,3,9.99
70231-1,Crocodile Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,72.0,3,9.99
70232-1,Saber Tooth Tiger Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,74.0,3,9.99
70730-1,Chain Cycle Ambush,2015,Ninjago,Possession,Action/Adventure,Normal,298.0,3,29.99
70731-1,Jay Walker One,2015,Ninjago,Possession,Action/Adventure,Normal,386.0,4,39.99
70732-1,City of Stiix,2015,Ninjago,Possession,Action/Adventure,Normal,1069.0,9,99.99
70733-1, Blaster Bike,2015,Ninjago,Possession,Action/Adventure,Normal,212.0,2,19.99
70734-1,Master Wu Dragon,2015,Ninjago,Possession,Action/Adventure,Normal,575.0,5,39.99
70735-1,Ronin R.E.X.,2015,Ninjago,Possession,Action/Adventure,Normal,547.0,4,49.99
70736-1,Attack of the Morro Dragon,2015,Ninjago,Possession,Action/Adventure,Normal,658.0,6,69.99
70737-1,Titan Mech Battle,2015,Ninjago,Possession,Action/Adventure,Normal,754.0,5,59.99
70738-1,Final Flight of Destiny's Bounty,2015,Ninjago,Possession,Action/Adventure,Normal,1253.0,9,119.99
70739-1,Airjitzu Kai Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,46.0,1,9.99
70740-1,Airjitzu Jay Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,45.0,1,9.99
70741-1,Airjitzu Cole Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,47.0,1,9.99
70742-1,Airjitzu Zane Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,42.0,1,9.99
70743-1,Airjitzu Morro Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,46.0,1,9.99
70744-1,Airjitzu Wrayth Flyer,2015,Ninjago,Airjitzu,Action/Adventure,Normal,43.0,1,9.99
70745-1,Anacondrai Crusher,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,219.0,2,19.99
70746-1,Condrai Copter Attack,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,311.0,3,29.99
70747-1,Boulder Blaster,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,236.0,3,29.99
70748-1,Titanium Dragon,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,360.0,3,39.99
70749-1,Enter the Serpent,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,529.0,5,59.99
70750-1,Ninja DB X,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,756.0,7,79.99
70751-1,Temple of Airjitzu,2015,Ninjago,General,Action/Adventure,Normal,2028.0,13,199.99
70752-1,Jungle Trap,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,58.0,2,6.99
70753-1,Lava Falls,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,94.0,2,7.99
70754-1,ElectroMech,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,153.0,2,14.99
70755-1,Jungle Raider ,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,188.0,2,19.99
70756-1,Dojo Showdown,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,215.0,4,24.99
70778-1,Protector of Jungle,2015,Bionicle,Protectors,Constraction,Normal,64.0,0,9.99
70779-1,Protector of Stone,2015,Bionicle,Protectors,Constraction,Normal,73.0,0,9.99
70780-1,Protector of Water,2015,Bionicle,Protectors,Constraction,Normal,71.0,0,9.99
70781-1,Protector of Earth,2015,Bionicle,Protectors,Constraction,Normal,66.0,0,9.99
70782-1,Protector of Ice,2015,Bionicle,Protectors,Constraction,Normal,68.0,0,9.99
70783-1,Protector of Fire,2015,Bionicle,Protectors,Constraction,Normal,69.0,0,9.99
70784-1,Lewa - Master of Jungle,2015,Bionicle,Toa Masters,Constraction,Normal,85.0,0,14.99
70785-1,Pohatu - Master of Stone,2015,Bionicle,Toa Masters,Constraction,Normal,66.0,0,14.99
70786-1,Gali - Master of Water,2015,Bionicle,Toa Masters,Constraction,Normal,87.0,0,14.99
70787-1,Tahu - Master of Fire,2015,Bionicle,Toa Masters,Constraction,Normal,89.0,0,19.99
70788-1,Kopaka - Master of Ice,2015,Bionicle,Toa Masters,Constraction,Normal,97.0,0,19.99
70789-1,Onua - Master of Earth,2015,Bionicle,Toa Masters,Constraction,Normal,108.0,0,19.99
70790-1,Lord of Skull Spiders,2015,Bionicle,Skull Army,Constraction,Normal,145.0,0,14.99
70791-1,Skull Warrior,2015,Bionicle,Skull Army,Constraction,Normal,102.0,0,14.99
70792-1,Skull Slicer,2015,Bionicle,Skull Army,Constraction,Normal,71.0,0,14.99
70793-1,Skull Basher,2015,Bionicle,Skull Army,Constraction,Normal,72.0,0,14.99
70794-1,Skull Scorpio,2015,Bionicle,Skull Army,Constraction,Normal,107.0,0,14.99
70795-1,Mask Maker vs. Skull Grinder,2015,Bionicle,Miscellaneous,Constraction,Normal,171.0,0,29.99
70817-1,Batman & Super Angry Kitty Attack,2015,The LEGO Movie,,Licensed,Normal,115.0,3,9.99
70818-1,Double-Decker Couch,2015,The LEGO Movie,,Licensed,Normal,197.0,5,14.99
70819-1,Bad Cop Car Chase,2015,The LEGO Movie,,Licensed,Normal,292.0,4,29.99
71170-1,Starter Pack: PS3,2015,Dimensions,Starter Pack,Miscellaneous,Collection,267.0,0,99.99
71171-1,Starter Pack: PS4,2015,Dimensions,Starter Pack,Miscellaneous,Collection,273.0,0,99.99
71172-1,Starter Pack: Xbox One,2015,Dimensions,Starter Pack,Miscellaneous,Collection,267.0,0,99.99
71173-1,Starter Pack: Xbox 360,2015,Dimensions,Starter Pack,Miscellaneous,Collection,267.0,0,99.99
71174-1,Starter Pack: Wii U,2015,Dimensions,Starter Pack,Miscellaneous,Collection,267.0,0,99.99
71201-1,Back to the Future Level Pack,2015,Dimensions,Level Pack,Miscellaneous,Normal,94.0,1,29.99
71202-1,The Simpsons Level Pack,2015,Dimensions,Level Pack,Miscellaneous,Normal,98.0,1,29.99
71203-1,Portal 2 Level Pack,2015,Dimensions,Level Pack,Miscellaneous,Normal,85.0,1,29.99
71204-1,Doctor Who Level Pack,2015,Dimensions,Level Pack,Miscellaneous,Normal,83.0,1,29.99
71205-1,Jurassic World Team Pack,2015,Dimensions,Team Pack,Miscellaneous,Normal,103.0,2,24.99
71206-1,Scooby-Doo Team Pack,2015,Dimensions,Team Pack,Miscellaneous,Normal,81.0,1,24.99
71207-1,Ninjago Team Pack,2015,Dimensions,Team Pack,Miscellaneous,Normal,97.0,2,24.99
71209-1,Wonder Woman Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,41.0,1,14.99
71210-1,Cyborg Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,50.0,1,14.99
71211-1,Bart Simpson Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,34.0,1,14.99
71212-1,Emmet Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,55.0,1,14.99
71213-1,Bad Cop Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,62.0,1,14.99
71214-1,Benny Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,46.0,1,14.99
71215-1,Jay Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,48.0,1,14.99
71216-1,Nya Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,59.0,1,14.99
71217-1,Zane Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,45.0,1,14.99
71218-1,Gollum Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,39.0,1,14.99
71219-1,Legolas Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,36.0,1,14.99
71220-1,Gimli Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,56.0,1,14.99
71221-1,Wicked Witch Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,38.0,1,14.99
71222-1,Laval Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,57.0,1,14.99
71223-1,Cragger Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,45.0,1,14.99
71227-1,Krusty Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,38.0,1,14.99
71231-1,Unikitty Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,57.0,1,14.99
71232-1,Eris Fun Pack,2015,Dimensions,Fun Pack,Miscellaneous,Normal,59.0,1,14.99
75060-1,Slave I,2015,Star Wars,Ultimate Collector Series,Licensed,Normal,1996.0,5,199.99
75072-1,ARC-170 Starfighter Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,95.0,1,9.99
75073-1,Vulture Droid Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,77.0,1,9.99
75074-1,Snowspeeder Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,97.0,1,9.99
75075-1,AT-AT Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,88.0,1,9.99
75076-1,Republic Gunship Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,105.0,1,9.99
75077-1,Homing Spider Droid Microfighter,2015,Star Wars,Microfighters,Licensed,Normal,102.0,1,9.99
75078-1,Imperial Troop Transport,2015,Star Wars,Rebels,Licensed,Normal,141.0,4,12.99
75079-1,Shadow Troopers,2015,Star Wars,Battlefront,Licensed,Normal,95.0,4,12.99
75080-1,AAT,2015,Star Wars,Episode I,Licensed,Normal,251.0,3,24.99
75081-1,T-16 Skyhopper,2015,Star Wars,Episode IV,Licensed,Normal,247.0,2,24.99
75082-1,TIE Advanced Prototype,2015,Star Wars,Rebels,Licensed,Normal,355.0,3,39.99
75083-1,AT-DP,2015,Star Wars,Rebels,Licensed,Normal,500.0,4,49.99
75084-1,Wookiee Gunship,2015,Star Wars,Rebels,Licensed,Normal,570.0,4,69.99
75085-1,Hailfire Droid,2015,Star Wars,Episode II,Licensed,Normal,163.0,3,19.99
75086-1,Battle Droid Troop Carrier,2015,Star Wars,Episode I,Licensed,Normal,565.0,15,39.99
75087-1,Anakin's Custom Jedi Starfighter,2015,Star Wars,The Clone Wars,Licensed,Normal,370.0,3,39.99
75088-1,Senate Commando Troopers,2015,Star Wars,The Clone Wars,Licensed,Normal,106.0,4,12.99
75089-1,Geonosis Troopers,2015,Star Wars,Original Content,Licensed,Normal,105.0,4,12.99
75090-1,Ezra's Speeder Bike,2015,Star Wars,Rebels,Licensed,Normal,253.0,3,19.99
75091-1,Flash Speeder,2015,Star Wars,Episode I,Licensed,Normal,312.0,5,29.99
75092-1,Naboo Starfighter,2015,Star Wars,Episode I,Licensed,Normal,442.0,9,49.99
75093-1,Death Star Final Duel,2015,Star Wars,Episode VI,Licensed,Normal,724.0,5,79.99
75094-1, Imperial Shuttle Tydirium,2015,Star Wars,Episode VI,Licensed,Normal,937.0,5,99.99
75095-1,TIE Fighter,2015,Star Wars,Ultimate Collector Series,Licensed,Normal,1685.0,1,199.99
75096-1,Sith Infiltrator,2015,Star Wars,Episode I,Licensed,Normal,662.0,8,89.99
75097-1,Star Wars Advent Calendar,2015,Star Wars,Seasonal,Licensed,Normal,292.0,9,39.99
75099-1,Rey's Speeder,2015,Star Wars,The Force Awakens,Licensed,Normal,193.0,2,19.99
75100-1,First Order Snowspeeder,2015,Star Wars,The Force Awakens,Licensed,Normal,444.0,3,39.99
75101-1,First Order Special Forces TIE Fighter,2015,Star Wars,The Force Awakens,Licensed,Normal,517.0,4,69.99
75102-1,Poe's X-wing Fighter,2015,Star Wars,The Force Awakens,Licensed,Normal,717.0,4,79.99
75103-1,First Order Transporter,2015,Star Wars,The Force Awakens,Licensed,Normal,792.0,7,89.99
75104-1,Kylo Ren's Command Shuttle,2015,Star Wars,The Force Awakens,Licensed,Normal,1005.0,6,119.99
75105-1,Millennium Falcon,2015,Star Wars,The Force Awakens,Licensed,Normal,1329.0,7,149.99
75106-1,Imperial Assault Carrier,2015,Star Wars,Rebels,Licensed,Normal,1216.0,6,129.99
75107-1,Jango Fett,2015,Star Wars,Buildable Figures,Licensed,Normal,85.0,0,19.99
75108-1,Clone Commander Cody,2015,Star Wars,Buildable Figures,Licensed,Normal,82.0,0,19.99
75109-1,Obi-Wan Kenobi,2015,Star Wars,Buildable Figures,Licensed,Normal,83.0,0,24.99
75110-1,Luke Skywalker,2015,Star Wars,Buildable Figures,Licensed,Normal,83.0,0,19.99
75111-1,Darth Vader,2015,Star Wars,Buildable Figures,Licensed,Normal,160.0,0,29.99
75112-1,General Grievous,2015,Star Wars,Buildable Figures,Licensed,Normal,186.0,0,34.99
76025-1,Green Lantern vs. Sinestro,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,174.0,3,19.99
76026-1,Gorilla Grodd Goes Bananas,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,347.0,6,49.99
76027-1,Black Manta Deep Sea Strike,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,387.0,4,39.99
76028-1,Darkseid Invasion,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,545.0,5,69.99
76029-1,Iron Man vs. Ultron,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,90.0,4,12.99
76030-1,Avengers Hydra Showdown,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,220.0,3,19.99
76031-1,The Hulk Buster Smash,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,248.0,4,29.99
76032-1,The Avengers Quinjet City Chase,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,722.0,5,79.99
76034-1,Batboat Harbour Pursuit,2015,DC Comics Super Heroes,Batman,Licensed,Normal,264.0,3,29.99
76035-1,Jokerland,2015,DC Comics Super Heroes,Batman,Licensed,Normal,1037.0,8,119.99
76036-1,Carnage's SHIELD Sky Attack,2015,Marvel Super Heroes,Ultimate Spider-Man,Licensed,Normal,97.0,3,12.99
76037-1,Rhino and Sandman Super Villain Team-up,2015,Marvel Super Heroes,Ultimate Spider-Man,Licensed,Normal,386.0,4,39.99
76038-1,Attack on Avengers Tower,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,515.0,5,59.99
76039-1,Ant-Man Final Battle,2015,Marvel Super Heroes,Ant-Man,Licensed,Normal,195.0,3,19.99
76040-1,Brainiac Attack,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,179.0,4,24.99
76041-1,The Hydra Fortress Smash,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,405.0,5,49.99
76042-1,The SHIELD Helicarrier,2015,Marvel Super Heroes,The Avengers,Licensed,Normal,2996.0,17,349.99
851342-1,Ninja Army Building Set,2015,Ninjago,Possession,Action/Adventure,Extended,37.0,4,14.99
851358-1,Holiday Bauble White Bricks,2015,Seasonal,Christmas,Miscellaneous,Extended,62.0,0,4.99
851362-1,Party Set,2015,Friends,Miscellaneous,Modern day,Extended,72.0,0,7.99
853441-1,Mini-doll Carry Case,2015,Friends,Miscellaneous,Modern day,Extended,2.0,0,14.99
853443-1,VIP Cardboard Name Plate,2015,Friends,Miscellaneous,Modern day,Extended,52.0,0,12.99
